Zealand Sjællands Erhvervsakademi i Køge;01-09-2021;Vordingborg;28;Gennemført uddannelse;1;Logistikøkonom;Merkantil;2021 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2020;Sorø;26;Gennemført uddannelse;1;Webudvikling;IT & Ledelse;2020 S
Zealand Sjællands Erhvervsakademi i Køge;01-09-2018;Faxe;23;Gennemført uddannelse;1;Administrationsøkonom;Merkantil;2018 S
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2016;Herlev;21;Frafald;0;Bygningskonstruktør;Teknisk;2016 S
Zealand Sjællands Erhvervsakademi i Slagelse;01-09-2020;Herlev;25;Frafald;0;Serviceøkonom;Merkantil;2020 S
Zealand Sjællands Erhvervsakademi i Næstved;01-02-2023;Ishøj;27;Fastholdt;1;It-sikkerhed;IT & Ledelse;2022 V
Zealand Sjællands Erhvervsakademi i Roskilde;01-02-2020;Ishøj;24;Gennemført uddannelse;1;Datamatiker;IT & Ledelse;2019 V
Zealand Sjællands Erhvervsakademi i Køge;01-09-2017;Faxe;21;Gennemført uddannelse;1;Multimediedesigner;IT & Ledelse;2017 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2020;Høje Taastrup;24;Gennemført uddannelse;1;Datamatiker;IT & Ledelse;2020 S
Zealand Sjællands Erhvervsakademi i Næstved (e-læring);01-09-2021;Albertslund;25;Ikke startet;0;Bygningskonstruktør;Teknisk;2021 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-02-2020;Køge;23;Frafald;0;Laborant;Teknisk;2019 V
Zealand Sjællands Erhvervsakademi i Roskilde;01-02-2018;Helsingør;21;Gennemført uddannelse;1;Datamatiker;IT & Ledelse;2017 V
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2018;Høje Taastrup;20;Frafald;0;Autoteknolog;Teknisk;2018 S
Zealand Sjællands Erhvervsakademi i Køge;01-09-2019;København;21;Gennemført uddannelse;1;Multimediedesigner;IT & Ledelse;2019 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-02-2020;København;22;Gennemført uddannelse;1;Markedsføringsøkonom;Merkantil;2019 V
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2017;Herlev;19;Frafald;0;Handelsøkonom;Merkantil;2017 S
Zealand Sjællands Erhvervsakademi i Slagelse;01-02-2019;Odense;21;Gennemført uddannelse;1;Laborant;Teknisk;2018 V
Zealand Sjællands Erhvervsakademi i Slagelse;01-09-2021;Holbæk;23;Gennemført uddannelse;1;Multimediedesigner;IT & Ledelse;2021 S
Zealand Sjællands Erhvervsakademi i Køge;01-09-2019;København;21;Frafald;0;Digital Konceptudvikling;IT & Ledelse;2019 S
Zealand Sjællands Erhvervsakademi i Slagelse;01-09-2017;København;19;Gennemført uddannelse;1;Serviceøkonom;Merkantil;2017 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2021;Brøndby;22;Frafald;0;Markedsføringsøkonom;Merkantil;2021 S
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2021;Næstved;22;Gennemført uddannelse;1;Finansøkonom;Merkantil;2021 S
Zealand Sjællands Erhvervsakademi i Køge;01-09-2018;Næstved;18;Frafald;0;Multimediedesigner;IT & Ledelse;2018 S
Zealand Sjællands Erhvervsakademi i Nykøbing F;01-09-2019;Odense;19;Gennemført uddannelse;1;Multimediedesigner;IT & Ledelse;2019 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2021;Roskilde;21;Gennemført uddannelse;1;Markedsføringsøkonom;Merkantil;2021 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-02-2022;København;21;Frafald;0;Procesteknolog;Teknisk;2021 V
Zealand Sjællands Erhvervsakademi i Køge;01-09-2023;København;22;Frafald;0;Finansøkonom;Merkantil;2023 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-02-2022;København;21;Ikke startet;0;International handel og markedsføring;Merkantil;2021 V
Zealand Sjællands Erhvervsakademi i Næstved;01-02-2018;København;44;Frafald;0;Bygningskonstruktør;Teknisk;2017 V
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2020;Vordingborg;37;Gennemført uddannelse;1;Finansøkonom;Merkantil;2020 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-02-2022;Horsens;31;Frafald;0;Markedsføringsøkonom;Merkantil;2021 V
Zealand Sjællands Erhvervsakademi i Køge;01-09-2019;København;27;Fastholdt;1;Administrationsøkonom;Merkantil;2019 S
Zealand Sjællands Erhvervsakademi i Køge;01-09-2019;København;26;Frafald;0;Digital Konceptudvikling;IT & Ledelse;2019 S
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2019;Greve;25;Frafald;0;Elinstallatør;Teknisk;2019 S
Zealand Sjællands Erhvervsakademi i Slagelse;01-09-2016;Aarhus;22;Frafald;0;Multimediedesigner;IT & Ledelse;2016 S
Zealand Sjællands Erhvervsakademi i Slagelse;01-09-2017;Nyborg;22;Frafald;0;Serviceøkonom;Merkantil;2017 S
Zealand Sjællands Erhvervsakademi i Slagelse;01-09-2020;Holbæk;25;Frafald;0;Elinstallatør;Teknisk;2020 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-02-2017;Brøndby;21;Gennemført uddannelse;1;Markedsføringsøkonom;Merkantil;2016 V
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2019;Brøndby;23;Gennemført uddannelse;1;International handel og markedsføring;Merkantil;2019 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2019;Roskilde;23;Gennemført uddannelse;1;Markedsføringsøkonom;Merkantil;2019 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2017;Køge;21;Gennemført uddannelse;1;Datamatiker;IT & Ledelse;2017 S
Zealand Sjællands Erhvervsakademi i Næstved;01-02-2022;Tårnby;26;Ikke startet;0;Bygningskonstruktør;Teknisk;2021 V
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2017;Tårnby;21;Gennemført uddannelse;1;International handel og markedsføring;Merkantil;2017 S
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2016;Faxe;19;Frafald;0;Handelsøkonom;Merkantil;2016 S
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2020;København;23;Frafald;0;Bygningskonstruktør;Teknisk;2020 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2017;;20;Frafald;0;Markedsføringsøkonom;Merkantil;2017 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-02-2017;København;20;Gennemført uddannelse;1;Markedsføringsøkonom;Merkantil;2016 V
Zealand Sjællands Erhvervsakademi i Roskilde;01-02-2019;Roskilde;21;Gennemført uddannelse;1;Datamatiker;IT & Ledelse;2018 V
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2019;Næstved;20;Gennemført uddannelse;1;Datamatiker;IT & Ledelse;2019 S
Zealand Sjællands Erhvervsakademi i Køge;01-09-2021;Solrød;22;Gennemført uddannelse;1;Multimediedesigner;IT & Ledelse;2021 S
Zealand Sjællands Erhvervsakademi i Køge;01-09-2020;København;20;Gennemført uddannelse;1;Multimediedesigner;IT & Ledelse;2020 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2021;Gladsaxe;21;Frafald;0;Markedsføringsøkonom;Merkantil;2021 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2021;Holbæk;21;Gennemført uddannelse;1;Datamatiker;IT & Ledelse;2021 S
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2020;Næstved;20;Gennemført uddannelse;1;Handelsøkonom;Merkantil;2020 S
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2023;Næstved;23;Frafald;0;Handelsøkonom;Merkantil;2023 S
Zealand Sjællands Erhvervsakademi i Næstved;01-02-2023;Aalborg;38;Ikke startet;0;Bygningskonstruktør;Teknisk;2022 V
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2017;;30;Frafald;0;Markedsføringsøkonom;Merkantil;2017 S
Zealand Sjællands Erhvervsakademi i Nykøbing F;01-09-2019;Tønder;31;Frafald;0;Multimediedesigner;IT & Ledelse;2019 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-02-2018;Guldborgsund;28;Ikke startet;0;Markedsføringsøkonom;Merkantil;2017 V
Zealand Sjællands Erhvervsakademi i Køge;01-09-2018;Næstved;25;Gennemført uddannelse;1;Digital Konceptudvikling;IT & Ledelse;2018 S
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2021;;28;Frafald;0;Bygningskonstruktør;Teknisk;2021 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-02-2022;København;27;Ikke startet;0;Markedsføringsøkonom;Merkantil;2021 V
Zealand Sjællands Erhvervsakademi i Nykøbing F;01-09-2022;Guldborgsund;27;Frafald;0;Markedsføringsøkonom;Merkantil;2022 S
Zealand Sjællands Erhvervsakademi i Slagelse;01-09-2020;Kalundborg;25;Gennemført uddannelse;1;Laborant;Teknisk;2020 S
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2016;Slagelse;21;Gennemført uddannelse;1;Finansøkonom;Merkantil;2016 S
Zealand Sjællands Erhvervsakademi i Køge;01-09-2020;København;25;Gennemført uddannelse;1;Logistikøkonom;Merkantil;2020 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2021;Slagelse;26;Frafald;0;Datamatiker;IT & Ledelse;2021 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-02-2021;Næstved;25;Ikke startet;0;Webudvikling;IT & Ledelse;2020 V
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2017;Næstved;22;Gennemført uddannelse;1;Datamatiker;IT & Ledelse;2017 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2018;København;23;Gennemført uddannelse;1;International handel og markedsføring;Merkantil;2018 S
Zealand Sjællands Erhvervsakademi i Køge;01-09-2016;København;21;Gennemført uddannelse;1;Serviceøkonom;Merkantil;2016 S
Zealand Sjællands Erhvervsakademi i Køge;01-09-2021;Roskilde;25;Gennemført uddannelse;1;Administrationsøkonom;Merkantil;2021 S
Zealand Sjællands Erhvervsakademi i Næstved;01-02-2019;Slagelse;22;Gennemført uddannelse;1;Bygningskonstruktør;Teknisk;2018 V
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2018;Gribskov;22;Ikke startet;0;Datamatiker;IT & Ledelse;2018 S
Zealand Sjællands Erhvervsakademi i Køge;01-09-2021;København;25;Frafald;0;Logistikøkonom;Merkantil;2021 S
Zealand Sjællands Erhvervsakademi i Køge;01-09-2020;Gladsaxe;23;Frafald;0;Multimediedesigner;IT & Ledelse;2020 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2022;Solrød;25;Ikke startet;0;Markedsføringsøkonom;Merkantil;2022 S
Zealand Sjællands Erhvervsakademi i Næstved;01-02-2020;Esbjerg;22;Frafald;0;Bygningskonstruktør;Teknisk;2019 V
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2018;København;21;Frafald;0;Markedsføringsøkonom;Merkantil;2018 S
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2018;Struer;21;Frafald;0;Datamatiker;IT & Ledelse;2018 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2021;Gladsaxe;24;Gennemført uddannelse;1;Markedsføringsøkonom;Merkantil;2021 S
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2019;Guldborgsund;22;Gennemført uddannelse;1;Bygningskonstruktør;Teknisk;2019 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-02-2020;Herlev;21;Gennemført uddannelse;1;Datamatiker;IT & Ledelse;2019 V
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2018;Aarhus;20;Gennemført uddannelse;1;Markedsføringsøkonom;Merkantil;2018 S
Zealand Sjællands Erhvervsakademi i Køge;01-09-2021;Albertslund;23;Frafald;0;Administrationsøkonom;Merkantil;2021 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2019;København;20;Frafald;0;Markedsføringsøkonom;Merkantil;2019 S
Zealand Sjællands Erhvervsakademi i Køge;01-09-2019;København;20;Frafald;0;Multimediedesigner;IT & Ledelse;2019 S
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2021;Vordingborg;20;Frafald;0;Finansøkonom;Merkantil;2021 S
Zealand Sjællands Erhvervsakademi i Køge;01-02-2023;;21;Ikke startet;0;Serviceøkonom;Merkantil;2022 V
Zealand Sjællands Erhvervsakademi i Næstved;01-02-2019;Guldborgsund;54;Gennemført uddannelse;1;Bygningskonstruktør;Teknisk;2018 V
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2016;Næstved;44;Frafald;0;Handelsøkonom;Merkantil;2016 S
Zealand Sjællands Erhvervsakademi i Køge;01-02-2021;Næstved;48;Gennemført uddannelse;1;Serviceøkonom;Merkantil;2020 V
Zealand Sjællands Erhvervsakademi i Slagelse;01-09-2018;Guldborgsund;43;Gennemført uddannelse;1;Produktionsteknolog;Teknisk;2018 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-02-2018;Faxe;38;Frafald;0;Datamatiker;IT & Ledelse;2017 V
Zealand Sjællands Erhvervsakademi i Køge;01-02-2022;Herlev;36;Frafald;0;Serviceøkonom;Merkantil;2021 V
Zealand Sjællands Erhvervsakademi i Næstved (e-læring);01-02-2023;København;33;Frafald;0;Bygningskonstruktør;Teknisk;2022 V
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2016;Faxe;25;Gennemført uddannelse;1;Datamatiker;IT & Ledelse;2016 S
Zealand Sjællands Erhvervsakademi i Slagelse;01-09-2019;Holbæk;27;Gennemført uddannelse;1;Serviceøkonom;Merkantil;2019 S
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2023;København;31;Frafald;0;Innovation & entrepreneurship;Merkantil;2023 S
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2018;Guldborgsund;25;Gennemført uddannelse;1;Bygningskonstruktør;Teknisk;2018 S
Zealand Sjællands Erhvervsakademi i Slagelse;01-09-2021;Roskilde;27;Ikke startet;0;Multimediedesigner;IT & Ledelse;2021 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2020;København;26;Gennemført uddannelse;1;Webudvikling;IT & Ledelse;2020 S
Zealand Sjællands Erhvervsakademi i Køge;01-09-2018;København;24;Gennemført uddannelse;1;Multimediedesigner;IT & Ledelse;2018 S
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2020;Næstved;25;Frafald;0;Handelsøkonom;Merkantil;2020 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-02-2019;Horsens;22;Frafald;0;Markedsføringsøkonom;Merkantil;2018 V
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2019;Roskilde;23;Frafald;0;International handel og markedsføring;Merkantil;2019 S
Zealand Sjællands Erhvervsakademi i Køge;01-09-2019;København;22;Gennemført uddannelse;1;Logistikøkonom;Merkantil;2019 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2019;København;22;Gennemført uddannelse;1;International handel og markedsføring;Merkantil;2019 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2017;København;20;Gennemført uddannelse;1;Markedsføringsøkonom;Merkantil;2017 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-02-2019;København;21;Gennemført uddannelse;1;International handel og markedsføring;Merkantil;2018 V
Zealand Sjællands Erhvervsakademi i Roskilde;01-02-2019;Roskilde;21;Gennemført uddannelse;1;Webudvikling;IT & Ledelse;2018 V
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2016;Roskilde;19;Gennemført uddannelse;1;Datamatiker;IT & Ledelse;2016 S
Zealand Sjællands Erhvervsakademi i Køge;01-09-2016;København;19;Gennemført uddannelse;1;Serviceøkonom;Merkantil;2016 S
Zealand Sjællands Erhvervsakademi i Køge;01-09-2019;Sønderborg;20;Frafald;0;Administrationsøkonom;Merkantil;2019 S
Zealand Sjællands Erhvervsakademi i Køge;01-09-2018;Køge;19;Frafald;0;Multimediedesigner;IT & Ledelse;2018 S
Zealand Sjællands Erhvervsakademi i Køge;01-09-2021;Lolland;22;Ikke startet;0;Autoteknolog;Teknisk;2021 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2021;Lolland;22;Frafald;0;Markedsføringsøkonom;Merkantil;2021 S
Zealand Sjællands Erhvervsakademi i Køge;01-02-2021;Hvidovre;21;Gennemført uddannelse;1;Serviceøkonom;Merkantil;2020 V
Zealand Sjællands Erhvervsakademi i Slagelse;01-09-2021;Slagelse;21;Gennemført uddannelse;1;Laborant;Teknisk;2021 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-02-2022;Brøndby;21;Ikke startet;0;Markedsføringsøkonom;Merkantil;2021 V
Zealand Sjællands Erhvervsakademi i Køge;01-09-2020;Solrød;20;Frafald;0;Serviceøkonom;Merkantil;2020 S
Zealand Sjællands Erhvervsakademi i Køge;01-02-2020;Hvidovre;19;Gennemført uddannelse;1;Serviceøkonom;Merkantil;2019 V
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2021;Næstved;20;Frafald;0;Finansøkonom;Merkantil;2021 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2022;Albertslund;21;Frafald;0;Datamatiker;IT & Ledelse;2022 S
Zealand Sjællands Erhvervsakademi i Køge;01-09-2022;København;21;Frafald;0;Multimediedesigner;IT & Ledelse;2022 S
Zealand Sjællands Erhvervsakademi i Holbæk;01-09-2021;Frederikssund;19;Gennemført uddannelse;1;Finansøkonom;Merkantil;2021 S
Zealand Sjællands Erhvervsakademi i Næstved;01-02-2018;Viborg;43;Frafald;0;Bygningskonstruktør;Teknisk;2017 V
Zealand Sjællands Erhvervsakademi i Næstved;01-02-2018;Sorø;42;Gennemført uddannelse;1;Bygningskonstruktør;Teknisk;2017 V
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2020;Hillerød;39;Gennemført uddannelse;1;Procesteknolog;Teknisk;2020 S
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2017;Kalundborg;36;Frafald;0;Bygningskonstruktør;Teknisk;2017 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-02-2022;København;35;Gennemført uddannelse;1;Procesteknolog;Teknisk;2021 V
Zealand Sjællands Erhvervsakademi i Køge;01-02-2020;Ballerup;33;Frafald;0;Serviceøkonom;Merkantil;2019 V
Zealand Sjællands Erhvervsakademi i Nykøbing F;01-09-2016;Næstved;29;Frafald;0;Multimediedesigner;IT & Ledelse;2016 S
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2020;Næstved;31;Frafald;0;Handelsøkonom;Merkantil;2020 S
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2018;København;29;Gennemført uddannelse;1;Bygningskonstruktør;Teknisk;2018 S
Zealand Sjællands Erhvervsakademi i Slagelse;01-09-2018;Hillerød;28;Gennemført uddannelse;1;Laborant;Teknisk;2018 S
Zealand Sjællands Erhvervsakademi i Køge;01-09-2016;Vallensbæk;25;Gennemført uddannelse;1;Administrationsøkonom;Merkantil;2016 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-02-2021;Holbæk;28;Frafald;0;Markedsføringsøkonom;Merkantil;2020 V
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2017;Holbæk;25;Gennemført uddannelse;1;Bygningskonstruktør;Teknisk;2017 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2020;Roskilde;27;Gennemført uddannelse;1;Datamatiker;IT & Ledelse;2020 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-02-2020;København;26;Gennemført uddannelse;1;International handel og markedsføring;Merkantil;2019 V
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2017;København;24;Gennemført uddannelse;1;Markedsføringsøkonom;Merkantil;2017 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2017;Helsingør;23;Ikke startet;0;International handel og markedsføring;Merkantil;2017 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-02-2017;København;22;Gennemført uddannelse;1;Datamatiker;IT & Ledelse;2016 V
Zealand Sjællands Erhvervsakademi i Slagelse;01-09-2016;Kalundborg;21;Frafald;0;Serviceøkonom;Merkantil;2016 S
Zealand Sjællands Erhvervsakademi i Slagelse;01-09-2017;Roskilde;22;Frafald;0;Elinstallatør;Teknisk;2017 S
Zealand Sjællands Erhvervsakademi i Slagelse;01-09-2018;Slagelse;23;Frafald;0;Serviceøkonom;Merkantil;2018 S
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2018;Lolland;23;Frafald;0;Finansøkonom;Merkantil;2018 S
Zealand Sjællands Erhvervsakademi i Slagelse;01-09-2020;Slagelse;25;Frafald;0;Serviceøkonom;Merkantil;2020 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2017;Aalborg;22;Gennemført uddannelse;1;Webudvikling;IT & Ledelse;2017 S
Zealand Sjællands Erhvervsakademi i Næstved;01-08-2020;København;24;Gennemført uddannelse;1;Handelsøkonom;Merkantil;2020 S
Zealand Sjællands Erhvervsakademi i Køge;01-09-2021;Brøndby;25;Frafald;0;Logistikøkonom;Merkantil;2021 S
Zealand Sjællands Erhvervsakademi i Slagelse;01-09-2018;København;22;Gennemført uddannelse;1;Serviceøkonom;Merkantil;2018 S
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2020;Skive;24;Frafald;0;Elinstallatør;Teknisk;2020 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2020;Køge;23;Frafald;0;Webudvikling;IT & Ledelse;2020 S
Zealand Sjællands Erhvervsakademi i Køge;01-09-2018;Køge;21;Gennemført uddannelse;1;Multimediedesigner;IT & Ledelse;2018 S
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2017;Næstved;20;Gennemført uddannelse;1;Finansøkonom;Merkantil;2017 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2019;Allerød;21;Frafald;0;Markedsføringsøkonom;Merkantil;2019 S
Zealand Sjællands Erhvervsakademi i Slagelse;01-09-2018;Svendborg;20;Frafald;0;Serviceøkonom;Merkantil;2018 S
Zealand Sjællands Erhvervsakademi i Køge;01-09-2017;Næstved;18;Ikke startet;0;Multimediedesigner;IT & Ledelse;2017 S
Zealand Sjællands Erhvervsakademi i Slagelse;01-09-2019;Ballerup;20;Gennemført uddannelse;1;Laborant;Teknisk;2019 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-02-2022;København;22;Ikke startet;0;Markedsføringsøkonom;Merkantil;2021 V
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2019;Vordingborg;19;Frafald;0;Finansøkonom;Merkantil;2019 S
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2019;Guldborgsund;19;Gennemført uddannelse;1;Bygningskonstruktør;Teknisk;2019 S
Zealand Sjællands Erhvervsakademi i Nykøbing F;01-09-2021;Vordingborg;20;Gennemført uddannelse;1;Multimediedesigner;IT & Ledelse;2021 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2022;Holbæk;21;Frafald;0;Datamatiker;IT & Ledelse;2022 S
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2020;Næstved;19;Frafald;0;Handelsøkonom;Merkantil;2020 S
Zealand Sjællands Erhvervsakademi i Holbæk;01-09-2021;Holbæk;19;Gennemført uddannelse;1;Finansøkonom;Merkantil;2021 S
Zealand Sjællands Erhvervsakademi i Roskilde (e-læring);01-09-2023;Køge;20;Frafald;0;Markedsføringsøkonom;Merkantil;2023 S
Zealand Sjællands Erhvervsakademi i Slagelse;01-09-2018;Næstved;52;Frafald;0;Produktionsteknolog;Teknisk;2018 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2020;Lyngby-Taarbæk;44;Gennemført uddannelse;1;Markedsføringsøkonom;Merkantil;2020 S
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2019;Slagelse;30;Frafald;0;Finansøkonom;Merkantil;2019 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-02-2017;København;26;Frafald;0;Markedsføringsøkonom;Merkantil;2016 V
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2021;;28;Frafald;0;Bygningskonstruktør;Teknisk;2021 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2016;Roskilde;23;Gennemført uddannelse;1;Urban Landsskabsingeniør;Teknisk;2016 S
Zealand Sjællands Erhvervsakademi i Køge;01-09-2021;København;28;Gennemført uddannelse;1;Autoteknolog;Teknisk;2021 S
Zealand Sjællands Erhvervsakademi i Slagelse;01-09-2018;København;24;Gennemført uddannelse;1;Serviceøkonom;Merkantil;2018 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2020;Roskilde;25;Gennemført uddannelse;1;Webudvikling;IT & Ledelse;2020 S
Zealand Sjællands Erhvervsakademi i Slagelse;01-09-2018;Roskilde;23;Gennemført uddannelse;1;Multimediedesigner;IT & Ledelse;2018 S
Zealand Sjællands Erhvervsakademi i Næstved;01-02-2021;Næstved;25;Frafald;0;Bygningskonstruktør;Teknisk;2020 V
Zealand Sjællands Erhvervsakademi i Roskilde;01-02-2017;København;21;Gennemført uddannelse;1;International handel og markedsføring;Merkantil;2016 V
Zealand Sjællands Erhvervsakademi i Køge;01-09-2017;København;20;Gennemført uddannelse;1;Multimediedesigner;IT & Ledelse;2017 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2020;Roskilde;22;Gennemført uddannelse;1;Datamatiker;IT & Ledelse;2020 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2023;København;24;Frafald;0;Markedsføringsøkonom;Merkantil;2023 S
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2020;Brøndby;21;Gennemført uddannelse;1;Handelsøkonom;Merkantil;2020 S
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2020;Faxe;38;Gennemført uddannelse;1;International handel og markedsføring;Merkantil;2020 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2019;København;35;Gennemført uddannelse;1;Procesteknolog;Teknisk;2019 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2023;København;39;Frafald;0;Procesteknolog;Teknisk;2023 S
Zealand Sjællands Erhvervsakademi i Køge;01-09-2017;København;33;Gennemført uddannelse;1;Multimediedesigner;IT & Ledelse;2017 S
Zealand Sjællands Erhvervsakademi i Slagelse;01-09-2017;Vordingborg;31;Gennemført uddannelse;1;Elinstallatør;Teknisk;2017 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2017;Furesø;29;Gennemført uddannelse;1;International handel og markedsføring;Merkantil;2017 S
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2018;København;28;Gennemført uddannelse;1;Finansøkonom;Merkantil;2018 S
Zealand Sjællands Erhvervsakademi i Slagelse;01-09-2020;Næstved;29;Gennemført uddannelse;1;Serviceøkonom;Merkantil;2020 S
Zealand Sjællands Erhvervsakademi i Nykøbing F;01-09-2019;Næstved;28;Frafald;0;Multimediedesigner;IT & Ledelse;2019 S
Zealand Sjællands Erhvervsakademi i Slagelse;01-09-2019;Hillerød;27;Gennemført uddannelse;1;Jordbrug;Teknisk;2019 S
Zealand Sjællands Erhvervsakademi i Slagelse;01-09-2017;Hillerød;25;Gennemført uddannelse;1;Jordbrugsteknolog;Teknisk;2017 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2018;Høje Taastrup;25;Gennemført uddannelse;1;Datamatiker;IT & Ledelse;2018 S
Zealand Sjællands Erhvervsakademi i Køge;01-09-2019;København;25;Frafald;0;Logistikøkonom;Merkantil;2019 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-02-2017;Næstved;20;Gennemført uddannelse;1;Markedsføringsøkonom;Merkantil;2016 V
Zealand Sjællands Erhvervsakademi i Køge;01-09-2019;Næstved;23;Gennemført uddannelse;1;Digital Konceptudvikling;IT & Ledelse;2019 S
Zealand Sjællands Erhvervsakademi i Køge;01-02-2023;København;26;Ikke startet;0;Serviceøkonom;Merkantil;2022 V
